mz,dlz
0.07748229705510258,-0.5112571890562497
0.07403695158196386,-0.502975963837965
0.07070393970075167,-0.49478441476206875
0.06751302106350617,-0.486680645952494
0.06440283723580947,-0.47876258413088457
0.06138913993105647,-0.47096443863520787
0.05852579760537824,-0.46329310791224493
0.05579796993556206,-0.4557847081502024
0.0531288092313317,-0.4483651911592023
0.05048446019142179,-0.4411230198536092
0.04799990876273116,-0.43395143339672965
0.04557478594459952,-0.42690433649300724
0.04331258991813564,-0.42002970458689703
0.04108203664588267,-0.4132523348810114
0.038964211161159466,-0.4065726077418131
0.03689780766278457,-0.4000173765831976
0.03491706893462366,-0.39355025709134284
0.03302620464576248,-0.3872338478763895
0.031157436620242545,-0.38097836926095663
0.02932443672759762,-0.3748568399744219
0.02757920250970635,-0.36876876664900876
0.025837933776272283,-0.3627275177063359
0.024131711551054886,-0.35680167965830545
0.022443320769197698,-0.35092686428437303
0.02072223983624034,-0.3450430987758613
0.0189523663117956,-0.3392612728993514
0.01722532511467991,-0.3334691521660118
0.015527626627916803,-0.32771028306666145
0.013834029153680672,-0.3220338711407285
0.012105771172117145,-0.3163359574211886
0.010453956170630238,-0.3106600967232636
0.00883021087586108,-0.3050260037063352
0.0072284958155225155,-0.29942383133659733
0.0056420051984473404,-0.29389858633877586
0.0041206751575254864,-0.2884164350322341
0.0026484857252303358,-0.2829212407092589
0.0012153142288090335,-0.27763774597733065
-0.00012283999338123374,-0.2724470052968173
-0.0013926143064183002,-0.26728624012136565
-0.002652530707107162,-0.26224576369026925
-0.0038607968292876937,-0.25736897182762725
-0.005037063171428127,-0.252625874915266
-0.0061762377397653724,-0.24798442244408678
-0.007339054112792618,-0.24348311557945487
-0.008490727026397627,-0.2391071049947615
-0.009633856313620955,-0.23480242992310452
-0.010809948010542445,-0.23059398656021643
-0.01200067468971637,-0.22648950252938632
-0.013158569038006981,-0.22248571852542048
-0.0143386657595349,-0.218515380861162
-0.015414131475576721,-0.21460410366785815
-0.016583018399609385,-0.21076094628899347
-0.017673244993618435,-0.20693196220889898
-0.01877731323113334,-0.20317751684728136
-0.019853322846863097,-0.19954113313387117
-0.020869196519734803,-0.1958703733349277
-0.021873423732075195,-0.19227435283253574
-0.022788833370074386,-0.18872419024232093
-0.023653396445946016,-0.1852549988811895
-0.024471105722311776,-0.18179440473365518
-0.025220277335506185,-0.17842884274769497
-0.025999076208905722,-0.17510052424167527
-0.026752485497775598,-0.17176871077759037
-0.027495840008505853,-0.1684464326450112
-0.028238030130033776,-0.1651330399612172
-0.02898533170605354,-0.16185694808073808
-0.02976686671360294,-0.15858841438702248
-0.03060148920550983,-0.155315227225879
-0.031422757859637364,-0.1520284478837522
-0.03222640158925544,-0.1487690313209524
-0.03312105677156108,-0.14552766329130695
-0.03407190548783283,-0.14232924976747272
-0.03497226453241829,-0.13911063383367928
-0.0358804596915073,-0.1358883468850388
-0.03677258152150771,-0.13274357127347308
-0.0376772037097313,-0.12968196669333965
-0.03852646426056692,-0.12664571713297715
-0.03935935113585839,-0.12375124565937959
-0.040093111194129644,-0.12086146320238525
-0.04082567782781023,-0.1181306068415163
-0.04142883658136381,-0.11550589383224691
-0.04194811719137124,-0.1129964101836205
-0.04239039117142192,-0.11059106792838515
-0.0427039274280757,-0.10829116647335524
-0.04291395551988029,-0.10607701732083538
-0.043026881985163475,-0.1040388910651157
-0.04302558558460949,-0.10214604938635818
-0.04295254499182271,-0.1002673459190298
-0.04280067366952505,-0.0984972185060935
-0.042594392424348475,-0.09684568675945174
-0.042299926217632906,-0.0953027126702031
-0.04198699888380982,-0.09374553127767853
-0.04160930498300301,-0.09224776886358498
-0.04125561576922466,-0.09079656013262508
-0.04091349978505949,-0.08933180425116662
-0.04051503379407897,-0.08785632260143397
-0.04024639497037702,-0.08635748470654188
-0.039951249154625404,-0.08481828705015203
-0.03977760851866952,-0.08318963771705601
-0.039712415834312724,-0.08151065292885115
-0.03968210314569018,-0.07973811856431752
-0.03982367450731376,-0.07786932207707827
-0.03997161642189805,-0.07595286632977061
-0.0401903923514844,-0.0738879498010208
-0.04054552091204867,-0.07171776101857393
-0.0409626619052852,-0.0694627093381485
-0.04143250754619643,-0.06716002495172141
-0.04185134851921624,-0.06479202560501027
-0.042388083269086725,-0.06235862538786324
-0.04297573060091787,-0.059874922782168376
-0.04345868666340974,-0.05739870600513306
-0.04392277138774836,-0.054905543209517106
-0.04431971974323096,-0.05246906768075125
-0.044623452277651215,-0.050127513723985426
-0.044874919558176254,-0.04776218841016512
-0.04498688972775629,-0.04547421833952306
-0.045068638733191134,-0.04326134659821365
-0.04497086513724978,-0.0410919120768743
-0.04479858918080237,-0.038984080999971686
-0.04458182750917039,-0.03694503770407615
-0.0442793227294848,-0.03500816082148683
-0.043897942761136344,-0.03309379767699729
-0.04345270185794853,-0.031233474409209653
-0.043009397430322074,-0.02946606414572519
-0.04255433854922199,-0.027727965155239228
-0.042107423502174696,-0.02597215645019375
-0.041607873449825916,-0.024284064787270094
-0.04109584453845913,-0.022633304268218135
-0.04068112848621248,-0.02101572952152423
-0.040254865339196984,-0.019502891565669044
-0.03987066591760444,-0.017954823765808148
-0.03951751462984177,-0.01646809628010768
-0.03913760685430819,-0.01509754951712095
-0.03878312985322485,-0.013767250315312679
-0.03842982598403265,-0.012563861493784377
-0.03805749883634314,-0.011369959288546698
-0.03777381408850405,-0.010270196578001078
-0.037420691488373334,-0.00922430280373338
-0.037089562934707165,-0.008286173062308718
-0.03679370288875641,-0.007483021173116052
-0.03652043334811949,-0.006686867426490739
-0.036273688683992576,-0.005888102920203772
-0.03603188485159596,-0.00521925583808749
-0.035886900070837516,-0.004568304972426471
-0.03570831819869647,-0.003943144858878391
-0.03556772066707868,-0.003377514377037191
-0.035547995239941704,-0.0028273810147735243
-0.03548583100348749,-0.0023456745885131777
-0.03552274211292198,-0.0017944553152313717
-0.03561297152198761,-0.0012766387722640382
-0.03572706867702526,-0.0007328695071139635
-0.03595608683588872,-0.000201570077139106
-0.036180184007425606,0.00036935041976163854
-0.036399412806550506,0.0009229841871150424
-0.03663514216253445,0.0014817821774012565
-0.036827800572737907,0.0020441839839731297
-0.03711463828767479,0.0026018478938266273
-0.03738445244999405,0.003169844989395072
-0.03769590528703465,0.003753741493150041
-0.037954860572570664,0.0043656133399681205
-0.03817211655551004,0.004988723993929096
-0.03844284723758769,0.005610205449305426
-0.038704603735034086,0.006252034728936766
-0.038909262536351456,0.006894839555179707
-0.039109015782798996,0.007501190149424764
-0.0392835553146067,0.008085948171955674
-0.03946616154609339,0.00868794660613767
-0.03954190898677187,0.009320433493918107
-0.03967600078367155,0.009889060546779821
-0.039725533595005046,0.01044180669582852
-0.03970861734026101,0.011008793479389243
-0.0396730609814889,0.011600962622143138
-0.039547805604940194,0.012140193469669614
-0.039370787489286754,0.01269397648827142
-0.0391827606085114,0.01327834564941644
-0.03890756897353581,0.013842244364104073
-0.038561526910004584,0.014440900899862495
-0.038244184256682495,0.015067376917485433
-0.03789503310576411,0.015750611863080508
-0.03746365316200797,0.01643370728577574
-0.03708691299048438,0.017215122510269014
-0.036674444810361626,0.01803391558531282
-0.036308531673287285,0.018892537205082705
-0.03595859354915093,0.019806735784784514
-0.03562043040788854,0.020729562412032377
-0.035353431536901334,0.02166710914078348
-0.03515813854067223,0.02262392347508512
-0.03495829215445331,0.02361646351637213
-0.03478644354117258,0.024567956035068853
-0.03463676807106901,0.025570298707605157
-0.0344827494596969,0.026523674137833398
-0.03441866466904459,0.02745429990225025
-0.03436271252722568,0.028334039423084118
-0.03435006920545935,0.029183483321477643
-0.034288589221548614,0.029958325259249408
-0.03436357607426724,0.030724919492683384
-0.03434079984792855,0.03137599514168707
-0.034325900617123276,0.03196654984501588
-0.03433154722341754,0.03250604254639343
-0.034346498149430645,0.03290716403099564
-0.03431932016958769,0.033269138281050756
-0.03424975269166525,0.03350916685019718
-0.0341838946361734,0.03372571126094949
-0.03410759920695873,0.03384192481034424
-0.03408071499520144,0.03397954858345358
-0.034136726353991204,0.03401910153926621
-0.03409426669575608,0.03403497110430077
-0.03402131130873089,0.03407674517546651
-0.033979824293651165,0.034035982707572486
-0.03390427044024632,0.033938087348376375
-0.03378875331268988,0.033874062614357076
-0.033714525741090975,0.03385176665941428
-0.03359185837017324,0.03382317559025112
-0.033428386588854185,0.03377703234288075
-0.03333843312178687,0.03369501602654691
-0.0331686576247418,0.033729715154773555
-0.0330107645721413,0.03375643726430358
-0.032819835625449836,0.033764170544020436
-0.03257935740636944,0.03371515054586951
-0.032309365806238874,0.033738766980724554
-0.03204299371793515,0.03369816292414423
-0.03179158807805264,0.03368299152107307
-0.03148744088743096,0.033631034046446594
-0.031212101925247034,0.033577876349369415
-0.03095313571003967,0.03349958895438388
-0.03064432742223636,0.03337760736791012
-0.03035694599309945,0.03325816496685334
-0.030103272052591144,0.03305472259242357
-0.029773505658100254,0.03284114166530328
-0.029479352824290983,0.03255549318049395
-0.029166471320585564,0.032243634509862125
-0.0288060529437715,0.03180415146868159
-0.02836591705462843,0.03132699696768763
-0.027902604463881334,0.030751287601567343
-0.027414370453885565,0.030095750547440032
-0.026824604143994554,0.02930294374368234
-0.026138616176994006,0.028429054952369914
-0.025340378285082746,0.027416036683679326
-0.024412578033809435,0.026320877834958022
-0.023442028972232486,0.02511838069057001
-0.022379895291620915,0.02380878012659829
-0.021188880888424733,0.02243122407876877
-0.019880794922409007,0.020956206146555006
